annotation,comment_id,worker,country,all toxic,not toxic
29347,5739741,2210,VEN,False,False
29348,5710161,861,VEN,False,False
29349,5710161,93,VEN,False,False
29350,5710161,1989,VEN,False,False
29351,269688,2,USA,False,False
29352,269688,3245,EGY,False,False
29353,269688,1767,VEN,True,False
29354,5157810,514,VEN,False,False
29355,5157810,2516,VEN,False,False
29356,5157810,239,EGY,False,False
29357,5646266,911,USA,True,True
29358,5646266,2721,USA,False,False
29359,5646266,1197,USA,True,True
29360,5469286,1991,VEN,True,True
29361,5469286,2976,VEN,False,False
29362,5469286,1117,USA,False,False
29363,6063078,268,USA,True,True
29364,6063078,1989,VEN,True,True
29365,6063078,981,VEN,False,False
29366,6153163,2843,VEN,True,True
29367,6153163,3496,VEN,True,True
29368,6153163,3503,VEN,False,False
29369,6315959,1564,VEN,True,True
29370,6315959,679,VEN,True,True
29371,6315959,656,IND,True,True
29372,6143394,2165,USA,False,False
29373,6143394,3453,IND,False,False
29374,6143394,1533,USA,False,False
29375,5352371,3561,IND,True,True
29376,5352371,2316,EGY,False,False
29377,5352371,1010,EGY,True,True
29378,1001516,3013,USA,True,True
29379,1001516,3087,USA,False,False
29380,1001516,689,USA,True,True
29381,300685,3039,VEN,False,False
29382,300685,77,USA,True,True
29383,300685,1604,VEN,False,False
29384,489745,1166,USA,False,False
29385,489745,2753,USA,False,False
29386,489745,1521,VEN,False,False
29387,5502372,1924,IND,True,True
29388,5502372,3413,USA,False,False
29389,5502372,2407,USA,False,False
29390,918640,1545,USA,True,True
29391,918640,2862,USA,False,True
29392,918640,3091,VEN,True,True
29393,6157603,371,VEN,True,True
29394,6157603,2680,VEN,False,False
29395,6157603,3110,VEN,False,False
29396,5908968,3025,USA,True,True
29397,5908968,2551,USA,True,True
29398,5908968,1597,VEN,False,False
29399,5734844,1524,VEN,True,True
29400,5734844,71,EGY,True,True
29401,5734844,355,USA,True,True
29402,649919,3484,VEN,False,False
29403,649919,1909,VEN,True,True
29404,649919,1499,VEN,False,False
29405,463898,1943,USA,False,False
29406,463898,1468,VEN,False,False
29407,463898,1958,EGY,False,False
29408,5591087,1870,USA,False,False
29409,5591087,1919,VEN,False,False
29410,5591087,683,USA,True,True
29411,5957615,591,VEN,True,True
29412,5957615,3239,VEN,False,False
29413,5957615,2782,USA,False,False
29414,5951143,3523,VEN,False,False
29415,5951143,985,USA,False,False
29416,5951143,3138,VEN,False,False
29417,5848884,2807,GBR,True,True
29418,5848884,3048,USA,False,False
29419,5848884,968,EGY,False,False
29420,5485280,565,VEN,False,False
29421,5485280,3451,VEN,False,False
29422,5485280,1769,VEN,False,False
29423,6218334,2851,VEN,False,False
29424,6218334,2107,USA,False,False
29425,6218334,1118,VEN,True,True
29426,5834831,661,VEN,True,True
29427,5834831,2491,VEN,True,True
29428,5834831,2818,VEN,False,False
29429,288275,224,USA,False,False
29430,288275,1830,VEN,False,False
29431,288275,3304,VEN,False,False
29432,5049967,3513,VEN,False,False
29433,5049967,2394,VEN,False,False
29434,5049967,2782,USA,False,False
29435,6223210,156,VEN,False,False
29436,6223210,1340,VEN,False,False
29437,6223210,3262,VEN,False,False
29438,5539524,405,VEN,True,True
29439,5539524,955,VEN,False,False
29440,5539524,3504,VEN,False,False
29441,6049921,2033,IND,True,True
29442,6049921,3351,BRA,False,False
29443,6049921,3513,VEN,False,False
29444,5932245,458,USA,False,False
29445,5932245,2756,USA,True,True
29446,5932245,1664,USA,True,True
29447,5736346,1735,VEN,False,False
29448,5736346,3315,VEN,False,False
29449,5736346,1028,VEN,False,False
29450,5268181,156,VEN,True,True
29451,5268181,3465,COL,True,True
29452,5268181,679,VEN,True,True
29453,1040017,229,VEN,False,False
29454,1040017,3486,VEN,False,False
29455,1040017,294,USA,False,False
29456,5688791,689,USA,False,False
29457,5688791,268,USA,False,False
29458,5688791,2318,VEN,False,False
29459,5165844,1195,VEN,False,False
29460,5165844,2316,EGY,False,False
29461,5165844,2622,VEN,False,False
29462,5798125,2466,COL,False,False
29463,5798125,193,USA,False,False
29464,5798125,3570,COL,False,False
29465,5488282,884,USA,False,False
29466,5488282,3011,USA,False,False
29467,5488282,3552,VEN,False,False
29468,6295260,265,USA,False,False
29469,6295260,1663,USA,False,False
29470,6295260,1748,VEN,False,False
29471,433382,2,USA,False,False
29472,433382,2589,USA,False,False
29473,433382,2530,EGY,False,False
29474,695065,689,USA,False,False
29475,695065,3484,VEN,False,False
29476,695065,3107,VEN,False,False
29477,1085502,84,VEN,False,True
29478,1085502,252,USA,False,True
29479,1085502,184,VEN,False,False
29480,582058,2638,VEN,False,False
29481,582058,1699,VEN,False,False
29482,582058,753,USA,False,False
29483,949446,1117,USA,False,False
29484,949446,2376,VEN,False,False
29485,949446,1503,USA,True,True
29486,454205,712,USA,True,True
29487,454205,3123,VEN,False,False
29488,454205,1735,VEN,False,False
29489,5344779,1490,VEN,False,False
29490,5344779,1675,VEN,True,False
29491,5344779,911,USA,False,False
29492,498336,399,VEN,False,False
29493,498336,3393,VEN,False,False
29494,498336,1016,VEN,False,False
29495,5619035,746,VEN,True,True
29496,5619035,1234,ARG,False,False
29497,5619035,2074,IND,False,False
29498,844463,145,VEN,False,False
29499,844463,1536,COL,False,False
29500,844463,124,USA,False,False
29501,5543366,2338,VEN,True,True
29502,5543366,933,VEN,False,False
29503,5543366,952,USA,False,False
29504,1048466,567,VEN,False,False
29505,1048466,1154,USA,False,False
29506,1048466,1295,USA,False,False
29507,6036733,1720,VEN,True,True
29508,6036733,3022,VEN,True,True
29509,6036733,3109,VEN,False,False
29510,5531374,1682,USA,False,False
29511,5531374,3138,VEN,False,False
29512,5531374,1165,VEN,False,False
29513,5621369,3101,COL,False,False
29514,5621369,208,VEN,False,False
29515,5621369,2680,VEN,False,False
29516,308752,840,VEN,True,True
29517,308752,3523,VEN,False,False
29518,308752,2949,VEN,False,False
29519,663498,3123,VEN,False,False
29520,663498,195,USA,False,False
29521,663498,1580,VEN,False,False
29522,6104550,2274,VEN,True,True
29523,6104550,1947,VEN,True,True
29524,6104550,268,USA,True,True
29525,6092571,6,VEN,False,False
29526,6092571,2589,USA,False,False
29527,6092571,1481,VEN,False,False
29528,5117743,642,USA,False,False
29529,5117743,1807,VEN,True,True
29530,5117743,1823,VEN,False,False
29531,525175,2976,VEN,False,False
29532,525175,2807,GBR,True,True
29533,525175,2589,USA,False,False
29534,5114728,2285,VEN,False,False
29535,5114728,2647,UKR,False,False
29536,5114728,2560,VEN,False,False
29537,659064,2466,COL,False,False
29538,659064,1572,VEN,True,True
29539,659064,2899,USA,True,False
29540,5681094,3565,VEN,False,False
29541,5681094,1132,VEN,False,False
29542,5681094,1700,VEN,False,False
29543,379306,333,VEN,False,False
29544,379306,2710,USA,False,False
29545,379306,2663,USA,False,False
29546,378890,2977,VEN,True,True
29547,378890,3409,VEN,False,False
29548,378890,1454,VEN,False,False
29549,6284689,2338,VEN,True,True
29550,6284689,2808,USA,False,False
29551,6284689,3125,USA,True,True
29552,5439815,3315,VEN,False,False
29553,5439815,3508,VEN,False,False
29554,5439815,1290,VEN,False,False
29555,5170511,760,VEN,False,False
29556,5170511,1251,VEN,True,True
29557,5170511,439,USA,False,False
29558,482828,1251,VEN,True,True
29559,482828,1456,VEN,True,True
29560,482828,701,USA,False,False
29561,5434643,661,VEN,True,True
29562,5434643,2634,IND,True,True
29563,5434643,2256,VEN,False,False
29564,413136,2308,VEN,True,True
29565,413136,2298,EGY,True,False
29566,413136,1724,USA,False,False
29567,5235753,2,USA,False,False
29568,5235753,371,VEN,True,True
29569,5235753,1949,EGY,True,True
29570,6126108,102,VEN,True,True
29571,6126108,984,EGY,False,False
29572,6126108,1873,VEN,False,False
29573,709341,933,VEN,False,False
29574,709341,1618,VEN,False,False
29575,709341,2255,USA,False,False
29576,5293078,3441,VEN,False,False
29577,5293078,1365,CHL,False,False
29578,5293078,3188,CAN,False,False
29579,5463659,3120,VEN,False,False
29580,5463659,616,VEN,False,False
29581,5463659,11,VEN,False,False
29582,5927214,440,USA,True,True
29583,5927214,3462,VEN,False,False
29584,5927214,599,USA,True,True
29585,5983984,1093,VEN,False,False
29586,5983984,3286,MEX,False,False
29587,5983984,656,IND,True,True
29588,737454,2796,VEN,False,False
29589,737454,580,USA,False,False
29590,737454,2296,USA,False,False
29591,6025785,1779,VEN,True,True
29592,6025785,2943,VEN,True,True
29593,6025785,1310,VEN,False,False
29594,5975139,710,VEN,False,False
29595,5975139,3298,VEN,True,True
29596,5975139,1093,VEN,False,False
29597,5364253,2220,USA,True,True
29598,5364253,3143,VEN,False,False
29599,5364253,312,VEN,False,False
29600,646784,1320,USA,True,True
29601,646784,3484,VEN,False,False
29602,646784,1076,PER,True,True
29603,6180316,2774,VEN,False,False
29604,6180316,3405,COL,True,False
29605,6180316,1139,USA,True,True
29606,5442025,563,USA,True,True
29607,5442025,867,VEN,True,True
29608,5442025,3190,VEN,True,True
29609,5320499,3008,VEN,False,False
29610,5320499,1510,VEN,False,False
29611,5320499,3241,VEN,False,False
29612,585203,661,VEN,False,False
29613,585203,1948,IND,True,True
29614,585203,564,USA,False,False
29615,776069,1399,PER,False,False
29616,776069,2705,VEN,False,False
29617,776069,3404,USA,True,True
29618,305728,642,USA,True,True
29619,305728,2028,VEN,False,False
29620,305728,1754,USA,True,True
29621,560425,1469,USA,False,False
29622,560425,2756,USA,False,False
29623,560425,1411,VEN,True,True
29624,975506,2220,USA,True,True
29625,975506,3069,VEN,False,False
29626,975506,2592,VEN,False,False
29627,322182,840,VEN,True,True
29628,322182,2282,VEN,False,False
29629,322182,2597,USA,False,False
29630,288363,1572,VEN,True,True
29631,288363,235,VEN,False,False
29632,288363,2354,VEN,False,False
29633,5135541,868,USA,True,True
29634,5135541,2320,VEN,True,True
29635,5135541,3515,USA,False,False
29636,5888100,1051,VEN,False,False
29637,5888100,965,USA,False,False
29638,5888100,3015,CAN,False,False
29639,5242209,2236,VEN,False,False
29640,5242209,1019,USA,False,False
29641,5242209,1743,VEN,False,False
29642,348980,1234,ARG,False,False
29643,348980,3247,VEN,False,False
29644,348980,3116,VEN,False,False
29645,5898759,841,USA,True,True
29646,5898759,3245,EGY,True,True
29647,5898759,1592,USA,False,False
29648,5378242,661,VEN,False,False
29649,5378242,433,USA,False,False
29650,5378242,1158,VEN,False,False
29651,860920,1655,VEN,False,False
29652,860920,2422,VEN,False,False
29653,860920,2588,UKR,False,False
29654,5064223,3325,USA,False,False
29655,5064223,3464,PER,False,False
29656,5064223,588,EGY,True,True
29657,6312040,1488,VEN,False,False
29658,6312040,1753,VEN,False,False
29659,6312040,3086,VEN,False,False
29660,5285514,1732,USA,False,False
29661,5285514,333,VEN,False,False
29662,5285514,1828,RUS,False,False
29663,5384014,996,VEN,False,False
29664,5384014,2577,VEN,False,False
29665,5384014,1438,VEN,True,False
29666,5402093,1411,VEN,True,True
29667,5402093,1081,USA,True,True
29668,5402093,233,CAN,False,False
29669,880910,2274,VEN,True,True
29670,880910,3137,CAN,False,False
29671,880910,943,VEN,False,False
29672,5517305,2719,EGY,False,False
29673,5517305,3493,VEN,True,True
29674,5517305,2320,VEN,True,True
29675,6327287,195,USA,True,True
29676,6327287,1492,USA,False,False
29677,6327287,1225,VEN,False,False
29678,753605,2199,IND,False,False
29679,753605,726,VEN,False,False
29680,753605,2214,VEN,False,False
29681,6320405,3014,USA,True,True
29682,6320405,1353,USA,False,False
29683,6320405,2329,VEN,False,False
29684,6028970,861,VEN,False,False
29685,6028970,1957,POL,False,False
29686,6028970,1741,COL,False,False
29687,6004529,116,VEN,False,False
29688,6004529,1224,EGY,False,False
29689,6004529,3132,VEN,False,False
29690,5610545,1375,VEN,False,False
29691,5610545,512,VEN,True,True
29692,5610545,760,VEN,False,False
29693,1065717,3493,VEN,True,True
29694,1065717,105,COL,True,True
29695,1065717,761,VEN,False,False
29696,5638382,2549,VEN,True,True
29697,5638382,3336,VEN,False,False
29698,5638382,1555,EGY,False,False
29699,349472,2913,VEN,False,False
29700,349472,540,VEN,False,False
29701,349472,1467,USA,True,True
29702,5608718,440,USA,True,True
29703,5608718,1051,VEN,True,True
29704,5608718,3177,VEN,False,False
29705,5420330,3224,VEN,False,False
29706,5420330,2491,VEN,True,True
29707,5420330,1,VEN,False,False
29708,5244640,976,USA,True,True
29709,5244640,34,VEN,False,False
29710,5244640,968,EGY,False,False
29711,6271962,3118,USA,True,True
29712,6271962,2618,USA,False,True
29713,6271962,2309,USA,False,False
29714,5672868,616,VEN,False,False
29715,5672868,235,VEN,False,False
29716,5672868,985,USA,False,False
29717,5251221,1105,USA,False,False
29718,5251221,1051,VEN,False,False
29719,5251221,296,VEN,False,False
29720,890162,2303,VEN,False,False
29721,890162,874,IND,True,True
29722,890162,202,USA,False,False
29723,6331981,1283,VEN,True,True
29724,6331981,1123,USA,True,True
29725,6331981,2838,VEN,False,False
29726,5577578,132,EGY,False,False
29727,5577578,277,VEN,False,True
29728,5577578,1722,USA,True,False
29729,5910601,3372,USA,True,True
29730,5910601,3545,VEN,True,True
29731,5910601,28,IND,True,True
29732,6283443,1572,VEN,True,True
29733,6283443,2301,VEN,True,True
29734,6283443,2116,VEN,False,False
29735,6227775,1572,VEN,True,True
29736,6227775,179,VEN,False,True
29737,6227775,773,VEN,False,False
29738,5441235,156,VEN,False,False
29739,5441235,3543,COL,False,False
29740,5441235,828,MNE,False,False
29741,5312728,515,VEN,True,True
29742,5312728,518,VEN,False,False
29743,5312728,3493,VEN,True,True
29744,6047620,874,IND,True,True
29745,6047620,2705,VEN,False,False
29746,6047620,3453,IND,False,False
29747,5170136,861,VEN,False,False
29748,5170136,2891,IND,True,True
29749,5170136,1003,VEN,True,True
29750,909645,574,VEN,True,True
29751,909645,483,ECU,False,False
29752,909645,376,EGY,False,False
29753,346064,1972,ARG,True,True
29754,346064,566,VEN,False,False
29755,346064,1809,USA,False,False
29756,674074,118,USA,False,False
29757,674074,3316,VEN,True,True
29758,674074,1845,TUR,False,False
29759,5678251,3443,VEN,False,False
29760,5678251,2960,VEN,False,False
29761,5678251,3438,USA,False,False
29762,5155861,841,USA,True,True
29763,5155861,535,USA,True,True
29764,5155861,542,USA,False,False
29765,5772739,3523,VEN,False,False
29766,5772739,2949,VEN,False,False
29767,5772739,748,VEN,True,True
29768,6222696,2971,USA,False,False
29769,6222696,3436,USA,False,False
29770,6222696,2255,USA,False,False
29771,6294521,1105,USA,True,True
29772,6294521,2529,USA,False,False
29773,6294521,546,USA,False,False
29774,333085,2285,VEN,False,False
29775,333085,2553,VEN,True,True
29776,333085,1769,VEN,False,False
29777,6152062,2549,VEN,True,True
29778,6152062,92,VEN,False,False
29779,6152062,2740,USA,False,False
29780,589926,712,USA,True,True
29781,589926,977,VEN,False,False
29782,589926,2602,VEN,False,False
29783,768362,135,COL,True,True
29784,768362,2564,USA,True,True
29785,768362,887,VEN,False,False
29786,5575570,2660,USA,False,False
29787,5575570,2747,VEN,False,False
29788,5575570,2780,USA,False,False
29789,5673529,1202,VEN,True,True
29790,5673529,874,IND,True,True
29791,5673529,416,USA,False,False
29792,392630,1251,VEN,True,True
29793,392630,1202,VEN,False,False
29794,392630,1655,VEN,False,False
29795,6213067,535,USA,True,True
29796,6213067,3559,PER,False,False
29797,6213067,1218,VEN,False,True
29798,544899,2315,USA,True,True
29799,544899,2604,USA,False,False
29800,544899,3070,COL,False,False
29801,1039107,311,VEN,False,False
29802,1039107,884,USA,False,True
29803,1039107,3552,VEN,False,False
29804,5876220,132,EGY,False,False
29805,5876220,2438,VEN,False,False
29806,5876220,787,VEN,False,False
29807,869538,342,USA,False,False
29808,869538,3508,VEN,False,False
29809,869538,87,VEN,False,False
29810,5905617,2878,VEN,False,False
29811,5905617,3393,VEN,False,False
29812,5905617,454,VEN,False,False
29813,5471712,2301,VEN,True,True
29814,5471712,102,VEN,True,True
29815,5471712,2852,VEN,False,False
29816,562794,1361,VEN,True,True
29817,562794,29,VEN,False,False
29818,562794,1700,VEN,False,False
29819,380351,2756,USA,True,True
29820,380351,770,USA,False,False
29821,380351,2596,VEN,False,False
29822,5427375,1720,VEN,True,True
29823,5427375,2592,VEN,False,False
29824,5427375,1989,VEN,True,True
29825,509431,799,USA,True,True
29826,509431,689,USA,False,False
29827,509431,2016,EGY,False,False
29828,6026743,490,VEN,True,True
29829,6026743,933,VEN,False,False
29830,6026743,881,VEN,False,False
29831,5270093,1779,VEN,True,True
29832,5270093,767,USA,False,False
29833,5270093,240,VEN,False,False
29834,856123,244,USA,True,True
29835,856123,2120,VEN,False,False
29836,856123,3212,EGY,False,False
29837,6131520,2807,GBR,False,False
29838,6131520,433,USA,True,True
29839,6131520,87,VEN,False,True
29840,820569,2285,VEN,False,False
29841,820569,3128,VEN,False,False
29842,820569,2798,VEN,True,True
29843,976941,2079,USA,True,True
29844,976941,3297,USA,True,True
29845,976941,3130,USA,False,False
29846,671187,3523,VEN,False,False
29847,671187,3151,USA,False,False
29848,671187,2407,USA,False,False
29849,426642,260,VEN,True,True
29850,426642,2796,VEN,False,False
29851,426642,3559,PER,True,True
29852,536522,1807,VEN,True,True
29853,536522,2971,USA,False,False
29854,536522,3419,USA,True,False
29855,919021,2246,VEN,False,True
29856,919021,86,VEN,False,False
29857,919021,1722,USA,False,False
29858,5773153,1448,VEN,False,False
29859,5773153,2330,VEN,True,True
29860,5773153,1240,VEN,False,False
29861,626568,1424,USA,False,False
29862,626568,2991,VEN,False,False
29863,626568,3037,VEN,False,False
29864,5838490,564,USA,False,False
29865,5838490,3238,USA,False,False
29866,5838490,1425,VEN,False,True
29867,6209959,996,VEN,False,False
29868,6209959,202,USA,False,False
29869,6209959,3468,VEN,False,False
29870,489431,135,COL,True,True
29871,489431,2232,VEN,False,False
29872,489431,1674,VEN,False,False
29873,5091375,3362,VEN,False,False
29874,5091375,59,VEN,True,True
29875,5091375,1451,USA,False,True
29876,6188483,2133,USA,False,False
29877,6188483,565,VEN,False,False
29878,6188483,1813,COL,False,False
29879,5039547,2709,VEN,False,False
29880,5039547,1408,VEN,False,False
29881,5039547,50,VEN,False,False
29882,673833,2246,VEN,False,True
29883,673833,2540,USA,False,True
29884,673833,440,USA,True,True
29885,6053630,3453,IND,False,False
29886,6053630,753,USA,True,True
29887,6053630,2080,USA,True,True
29888,403583,884,USA,False,False
29889,403583,3011,USA,False,False
29890,403583,3552,VEN,False,False
29891,5152406,77,USA,True,True
29892,5152406,3297,USA,False,False
29893,5152406,3395,VEN,False,False
29894,5846680,2393,VEN,False,False
29895,5846680,1632,IND,True,True
29896,5846680,983,EGY,False,False
29897,5617857,3115,USA,True,True
29898,5617857,3545,VEN,True,True
29899,5617857,2958,IND,True,True
29900,5893519,2592,VEN,False,False
29901,5893519,1727,USA,False,False
29902,5893519,1479,USA,True,True
29903,5423036,3372,USA,True,True
29904,5423036,514,VEN,True,True
29905,5423036,3040,USA,False,True
29906,6166610,2799,USA,False,False
29907,6166610,3565,VEN,False,False
29908,6166610,1768,VEN,False,False
29909,5907575,1469,USA,False,False
29910,5907575,2320,VEN,False,False
29911,5907575,2876,VEN,False,False
29912,5493064,3378,USA,True,True
29913,5493064,876,USA,False,True
29914,5493064,614,HRV,False,False
29915,5904255,1007,USA,True,True
29916,5904255,2,USA,False,False
29917,5904255,2005,VEN,True,True
29918,335818,1265,IND,True,True
29919,335818,872,VEN,False,False
29920,335818,503,VEN,False,False
29921,1071150,2564,USA,True,True
29922,1071150,118,USA,False,False
29923,1071150,1657,USA,True,True
29924,771014,821,USA,False,False
29925,771014,1051,VEN,True,True
29926,771014,296,VEN,False,False
29927,904818,2866,USA,False,False
29928,904818,3093,VEN,True,False
29929,904818,1627,VEN,False,False
29930,5773682,442,USA,False,False
29931,5773682,1735,VEN,False,False
29932,5773682,1028,VEN,False,False
29933,5614219,2549,VEN,True,True
29934,5614219,2612,VEN,False,False
29935,5614219,3566,VEN,False,True
29936,257279,3074,EGY,False,False
29937,257279,3203,USA,True,True
29938,257279,2367,USA,False,False
29939,880066,3267,VEN,True,True
29940,880066,1846,VEN,False,False
29941,880066,1825,VEN,False,False
29942,5410534,145,VEN,False,False
29943,5410534,2552,VEN,False,False
29944,5410534,1660,VEN,True,True
29945,389420,3441,VEN,False,False
29946,389420,3188,CAN,False,False
29947,389420,2012,BIH,False,False
29948,5228366,1300,VEN,False,False
29949,5228366,224,USA,True,True
29950,5228366,2551,USA,False,False
29951,479751,3118,USA,True,True
29952,479751,633,VEN,True,True
29953,479751,3076,VEN,False,False
29954,359372,3187,VEN,True,True
29955,359372,2660,USA,False,False
29956,359372,2277,USA,False,False
29957,5824732,2630,VEN,True,True
29958,5824732,2951,USA,False,False
29959,5824732,526,VEN,True,True
29960,5970063,1290,VEN,False,False
29961,5970063,3067,VEN,False,False
29962,5970063,565,VEN,False,False
29963,5701789,3398,VEN,False,False
29964,5701789,1659,VEN,False,False
29965,5701789,3049,IDN,False,False
29966,6314399,229,VEN,True,True
29967,6314399,1399,PER,True,True
29968,6314399,3302,GRC,True,False
29969,777249,2516,VEN,True,True
29970,777249,1283,VEN,True,True
29971,777249,1105,USA,False,False
29972,5330563,718,COL,False,False
29973,5330563,1880,IND,True,True
29974,5330563,1696,VEN,False,False
29975,5071886,1511,VEN,True,True
29976,5071886,2033,IND,True,True
29977,5071886,542,USA,False,False
29978,782887,3013,USA,True,True
29979,782887,3362,VEN,False,False
29980,782887,287,VEN,False,False
29981,6240222,1500,VEN,False,False
29982,6240222,3409,VEN,False,False
29983,6240222,2529,USA,False,False
29984,1013232,1456,VEN,True,True
29985,1013232,1779,VEN,False,False
29986,1013232,1807,VEN,True,True
29987,5316905,3421,USA,False,True
29988,5316905,3046,USA,True,True
29989,5316905,1810,VEN,True,True
29990,382640,1409,USA,False,False
29991,382640,3378,USA,True,True
29992,382640,191,VEN,False,False
29993,443261,2316,EGY,False,False
29994,443261,3527,VNM,False,False
29995,443261,1758,USA,True,True
29996,893361,2996,VEN,False,False
29997,893361,34,VEN,False,False
29998,893361,485,EGY,False,False
29999,880247,235,VEN,False,False
30000,880247,1490,VEN,False,False
30001,880247,59,VEN,False,False
30002,6193890,3013,USA,True,True
30003,6193890,3087,USA,False,False
30004,6193890,2862,USA,False,True
30005,831073,2374,USA,False,False
30006,831073,2191,USA,False,False
30007,831073,2016,EGY,False,False
30008,5386410,2562,VEN,True,True
30009,5386410,606,EGY,True,True
30010,5386410,85,USA,True,True
30011,6290178,3372,USA,True,True
30012,6290178,1353,USA,True,True
30013,6290178,525,EGY,False,True
30014,5670825,1720,VEN,True,True
30015,5670825,2207,VEN,False,False
30016,5670825,2995,CHL,False,False
30017,5113804,3120,VEN,True,True
30018,5113804,3461,VEN,True,True
30019,5113804,879,VEN,True,True
30020,6226034,1718,VEN,True,True
30021,6226034,3076,VEN,False,False
30022,6226034,2569,VEN,False,False
30023,5870741,1632,IND,True,True
30024,5870741,3018,COL,False,False
30025,5870741,3092,USA,False,False
30026,840457,2210,VEN,False,False
30027,840457,3067,VEN,False,False
30028,840457,3362,VEN,False,False
30029,447929,3545,VEN,True,True
30030,447929,515,VEN,True,True
30031,447929,1051,VEN,True,True
30032,5815928,2519,VEN,True,True
30033,5815928,1672,VEN,False,False
30034,5815928,2255,USA,False,False
30035,5395302,1251,VEN,True,True
30036,5395302,746,VEN,False,False
30037,5395302,2239,VEN,False,False
30038,5653432,2976,VEN,False,False
30039,5653432,550,VEN,True,True
30040,5653432,1271,USA,True,True
30041,5785721,1195,VEN,True,True
30042,5785721,132,EGY,False,False
30043,5785721,600,VEN,False,False
30044,5334774,3187,VEN,False,False
30045,5334774,3558,USA,False,False
30046,5334774,1374,VEN,False,False
30047,5353674,2778,VEN,True,True
30048,5353674,442,USA,False,False
30049,5353674,2753,USA,False,True
30050,439049,3047,USA,True,True
30051,439049,2174,EGY,False,False
30052,439049,2130,VEN,False,False
30053,5782785,2079,USA,True,True
30054,5782785,333,VEN,False,False
30055,5782785,1051,VEN,True,True
30056,497795,456,IND,True,True
30057,497795,3465,COL,True,True
30058,497795,2005,VEN,True,True
30059,6257459,1779,VEN,True,True
30060,6257459,1970,VEN,True,True
30061,6257459,440,USA,True,True
30062,6279841,1139,USA,True,True
30063,6279841,3274,USA,False,False
30064,6279841,634,USA,False,False
30065,5498499,930,VEN,False,False
30066,5498499,642,USA,False,False
30067,5498499,78,USA,False,False
30068,879806,1464,USA,True,True
30069,879806,1860,VEN,True,True
30070,879806,1769,VEN,False,False
30071,5845521,994,EGY,False,False
30072,5845521,1010,EGY,False,False
30073,5845521,1638,VEN,False,False
30074,6077560,2778,VEN,True,True
30075,6077560,2316,EGY,False,False
30076,6077560,2462,USA,True,True
30077,5343625,1867,VEN,True,True
30078,5343625,1526,VEN,False,False
30079,5343625,1876,VEN,False,False
30080,6091131,3115,USA,True,True
30081,6091131,2630,VEN,True,True
30082,6091131,2958,IND,True,True
30083,5030353,880,VEN,False,False
30084,5030353,163,VEN,True,False
30085,5030353,1412,USA,False,False
30086,5793003,518,VEN,False,False
30087,5793003,665,VEN,True,True
30088,5793003,3035,USA,True,True
30089,961368,930,VEN,True,False
30090,961368,2354,VEN,False,False
30091,961368,2861,CAN,False,False
30092,6130095,1456,VEN,True,True
30093,6130095,4,VEN,True,True
30094,6130095,1674,VEN,False,False
30095,5384895,574,VEN,True,True
30096,5384895,397,VEN,False,False
30097,5384895,1715,VEN,True,True
30098,6223172,2549,VEN,True,True
30099,6223172,3336,VEN,False,False
30100,6223172,1555,EGY,False,False
30101,528863,83,VEN,True,True
30102,528863,77,USA,True,True
30103,528863,1443,IND,True,True
30104,6114330,1510,VEN,False,False
30105,6114330,906,USA,False,False
30106,6114330,3348,VEN,False,False
30107,5486826,1081,USA,True,True
30108,5486826,553,USA,True,True
30109,5486826,2958,IND,True,True
30110,904836,2096,UKR,False,False
30111,904836,3085,VEN,False,False
30112,904836,2260,VEN,False,False
30113,663827,2129,VEN,False,False
30114,663827,157,USA,False,False
30115,663827,2769,VEN,False,False
30116,6219355,3060,VEN,True,True
30117,6219355,2306,USA,True,True
30118,6219355,3561,IND,False,False
30119,6198038,2262,USA,True,True
30120,6198038,665,VEN,False,False
30121,6198038,1732,USA,False,False
30122,5242351,2,USA,False,False
30123,5242351,985,USA,False,False
30124,5242351,2618,USA,True,True
30125,609418,1398,VEN,False,False
30126,609418,2565,USA,True,True
30127,609418,1230,VEN,False,False
30128,4968815,748,VEN,False,False
30129,4968815,3037,VEN,True,True
30130,4968815,2621,USA,False,False
30131,5827921,1464,USA,False,False
30132,5827921,2269,IND,False,False
30133,5827921,175,CAN,True,True
30134,6103273,34,VEN,False,False
30135,6103273,1880,IND,True,True
30136,6103273,2710,USA,False,False
30137,5215310,3443,VEN,False,False
30138,5215310,1754,USA,False,False
30139,5215310,505,USA,False,False
30140,4978547,338,ESP,False,False
30141,4978547,1196,COL,False,False
30142,4978547,3534,USA,False,False
30143,5859068,1357,VEN,True,True
30144,5859068,1117,USA,True,True
30145,5859068,2411,VEN,False,False
30146,5957215,1290,VEN,False,False
30147,5957215,1924,IND,True,True
30148,5957215,567,VEN,False,False
30149,5816525,1550,USA,True,True
30150,5816525,1117,USA,False,False
30151,5816525,241,ESP,False,False
30152,415401,2710,USA,True,True
30153,415401,2440,USA,False,False
30154,415401,537,USA,False,False
30155,5458318,1081,USA,True,True
30156,5458318,78,USA,False,False
30157,5458318,1220,UKR,False,False
30158,5402424,3245,EGY,False,False
30159,5402424,2774,VEN,True,True
30160,5402424,1893,VEN,True,False
30161,958603,118,USA,False,False
30162,958603,433,USA,True,True
30163,958603,2661,VEN,True,True
30164,5051744,3545,VEN,False,False
30165,5051744,718,COL,False,False
30166,5051744,1983,VEN,False,False
30167,978425,841,USA,True,True
30168,978425,2115,ARG,False,False
