comment_id,comment_text
5320499,"Right wing nuts are stupid. Proven fact. Liberals, in the other hand, aren't. 
I guess that makes them a little harder to fool and control, eh, Herr Fuhrer?"
5320517,"I guess it's baby killing time! They're biggest freeloaders around!
Amirite?

Oh, and you're an idiot.  Not everything has - or should - have a dollar value. 

It's a good thing Alaska isn't gonna get all those free federal dollars anymore. For years we've gotten more than our share. What a bunch of freeloaders! But I have to say it sure has been getting to drive on paved roads though. Gonna miss that."
5320764,""" ..  we must fight for our future on our own .."" Merkel.

Well exactly what Trump has been telling them. The man is negotiator even if some idiots don't realize it."
5321470,How much do outfits like those kids are wearing cost? Do parents have to lay down cash for them? How ridiculous.
5321625,"He is a complete idiot. You can THINK those types of things, but to say them, or worse yet - WRITE them - is pure stupidity. He should be fired - not for writing them - but for being stupid enough to write them."
5321759,"There should be snipers along seward hiway. Take out anybody tailgating or driving stupid. Maybe these "" hot drivers"" will think twice."
5322092,Hubris is such a killer.
5322204,"being a lunatic alt lib paid troll, you're so called opinion on conservatives is a joke and bs loser,, you have no clue what you are talking about.. and given the pathetic al most traitorist policies you god justin is doing, sheer will win in 19 in a land slide."
5322744,"I disagree with all of it and reality and the facts aren't very happy about it either. Our house has been broken into but not with people leaving unpaid parking tickets in their wake. The burglars are illegal aliens from other countries who cross our borders, hook themselves up to our social safety net so they can send the money they make working our jobs back to their home country while they live off of the US taxpayers. AND the left defends these lawbreakers only because getting them to vote democrat is their last gambit to stay relevant. The idea that Trump hired Sessions to nix an investigation into an alleged crime that comes to us out of whole cloth courtesy of the MSM fake news dept. So far the only thing we haven't seen is any evidence.  And this coming from the same people who sat on their hands while Hillary Clinton cheated and defrauded members of her own party to obtain the nomination she had no business receiving all while the D's clapped. Pathetic!!!"
5322807,"LW1: How about, stop expecting your husband to be a frickin' mind reader? And stop being passive-aggresive while you're at it. Be mature, use your words, and TELL him what you want."
5323169,"I stand by my ludicrous statement.  Of course 71/2 billion people could live in a state the size of Texas, I never said how long they would be able to live.   I probably do not have the social engineering skills of a Stalin or Mao or even the great Pol Pot but I would never force the Worlds population to live in Texas.  With the addition of a few billion rafts, the entire population that I rule would live in Hawaii. Finally, we will all live in Paradise.  :) 
https://www.treehugger.com/sustainable-product-design/at-nycs-density-the-worlds-population-could-live-in-texas.html"
5323871,One day may you get unstuck from stuck on stupid.
5324051,"This showed up as a response to me-
""I'm still trying to figure out how he went from praising the Tweet, to calling it boneheaded, to whining at all the people who considered it boneheaded in the first place.
""Hey all you people who thought this was a dumb Tweet five minutes before I called it a dumb Tweet - you're all way too thin-skinned and sensitive!""""

It is a dumb tweet-he referenced Japan/US history long ago which made sense as to why that reference but he never should have tweeted it."
5324060,"The pathetic editorialists at the G&M must be foaming at the mouth in anger at this sudden turn of events. After their craven support of Housing Bubble Christy at the expense of housing affordability in BC (and by extension, Canada), the G&M has essentially declared itself an enemy of the Canadian middle class. Let's hope the housing bubble will pop now that Crooked Christy will be cast off to ignominious exile in the hinterlands of Canadian politics.

You lost, G&M Thompson stooges! And yes, that's millions of us mocking you yet again (see previous G&M editorial supporting ""Cons sans Harper"" in fall 2015). #fail #legacymediaisdying"
5324387,"Oh please!  Get over yourself along with your arrogant, petty perceptions of regional disparity and injustice... with your comment, you blatantly typify the selfish stereotype of an arrogant and out-of-touch lotus-lander.

The fact is that BC has done far more to hinder and obstruct the economy of Canada than the other way around.  It's borderline treasonous, especially given the fact that were BC to have a huge earthquake, along with a huge hit to its economy, I doubt that the rest of Canada would ever be quite so isolationist, unsupportive and uncooperative in terms of helping fellow British Columbians to rebuild and get their economy back on track.  Too bad the selfish lotus-landers can't see fit to reciprocate!"
5324505,"""I can't understand why it is verboten to criticize islam"".  Maybe because ""Islam"" is a stupid thing to critcise.  It's one thing to oppose the retrograde attitudes toward women demonstrated by adherents of, say, Wahabiism.  It's something quite different -- quite ignorant, in fact -- to conflate the attitudes of, say, the Doukhobors, as a  condemnation of all Christians."
5324533,"Trump's the man. I want to be a big, fat Russian failure like Trump!"
5324652,"Get ready for more of this nonsense.  Once transgendered rights are elevated to the point of disallowing any thoughtful criticism, the lunatics will use their new found powers in ways that make 'self serving' an understatement to say the least."
5324724,Do you remember that was a MAHU? A man-whore.
5324726,"Why don't you pile it on even more? You mean- spirited nasty person!
Typical Globe and Mail trash, jumping on an opportunity to put the boots to a person who has brought so many thrills to the world and  done so much for charity.
Yes he's had some personal challenges, but I defy anyone to try and live in a spotlight like he does and not try to sneak out once in a while.He can't utter a word without it being misinterpreted, he can't go out like a normal person, he can't go out  to public events without being perfectly coiffed. 
And now, when he's caught doing something that millions of people do every day( and night) you do a Donald Trump on him.
No wonder the great unwashed have no faith in the supposedly sober press any more. You ought to be ashamed of yourself for allowing this to be printed."
5324783,"Many misguided and misinformed people on this site criticize the President calling him a draft dodger.  However, the rank and file in the military as well as veterans voted overwhelmingly for Trump.  Now the Dumbo Dems criticize him because he has too many military people in the cabinet.  What idiots!"
5324818,"Why would he be maced? I can only think of a few reasons mostly pointing to he being a fool. If it did occur, why go after two innocent people and then later commit murder? What is your source? Please provide us with a link other then Breitbart, Infowars or the alike."
5324844,"Heaven help us if we cannot even create hydroelectric power with these clowns.
When they move into to their off-grid trailers with outside sustainable toilets, then I'll start take these hypocrites seriously."
5325002,"Gee, wasn't it Trump who drew arrention to the ""stamina"" issue in the first place by repeatedly ranting that Hillary didn't have enough stamina to be president, and claiming he does? Yep, that was him. Right wing nut talk shows - Fox etc. - made a big deal out of it too.  Clinton visited 110 countries as Secretary of State.  Trump visits 4 and he's so ""exhausted"" he can't think straight (like he ever can) and can't walk.   He just keeps making a complete and utter fool of himself."
5325025,I wonder how many left-wing columnists are burning the midnight oil to replace the commentary already filed before it can be published and they look like fools!
5325087,"typical left wing delusion,, capitalist are those who create every dam penny of taxes for us all idiot"
5325099,"Wow, we are so glad we moved out of such a horrible town. Hate and intolerance run rampant and morons on the city council. blech! goodbye!"
5325154,"It doesn't matter. He was a nut case. Whether his Facebook page references Stein, Sanders, or Santa Claus, his actions fit with the bigots who align with Donald (Muslim Ban) Trump."
5325494,Goodnight I guess the pussy got your tongue.
5325602,bingo.  that imbecile Trudeau is feeding terrorists who will harm us because he wants that UN seat so bad he is blind to the damage he causes
5325801,"No, my poor benighted correspondent, your reductionism reveals an archaic mindset. Intersex, questioning, nongendered, and a vast variety of others have rights too!"
5325871,Loser.......
5326055,"He was stuck in scandal the second that he took his hand off the bible.
Do you know what the emoluments clause is?
Has he been able to resolve that issue?
And since that moment he has done his best to stack scandal upon scandal.
The guy has no impulse control whatsoever.
He's an immature, unthinking brat."
5326108,What a truly useless country and being supported by an ex East German bumbler who is leading socialist Europe as the Hamelin piper did.
5326135,"Yeah, that's definitely a drunk face - probably starting on hungover face. That's not a painkiller/prescription drug face.....And if he was booked for drunk driving I am sure the cops have blood-work and breathalyzer data as evidence. Nice try Tiger. Just admit the issue, claim there isn't a ""problem"" and then make a generous donation to MADD....Right now he looks like a coward AND a drunk"
5326747,"trump was the only intelligent one who understands the scam of GW ,, shame you left wingers are as stupid as those who opposed trump"
5326859,"Ha!  I get it!  Trump's stupid, and we're clever!  Ha, ha, ha!  Who else can we ridicule?"
5327186,"My thoughts exactly !
If you are dumb enough to ask these questions you should NOT be driving !!

The G&M Drive section has degenerated into  irrelevant fluff !"
5327656,You damn right I can resent it when people offend  me.  You said what you said. It was offensive. I responded.  All you whiners and losers can't figure out how many illegal alien votes you got. You are in a big river in EGYPT.  All you Democrats have a severe case of Cranial-Anal Impaction.
5327680,"Sorry Peter, which lies and nonsense are those? The EPA peer review quotes are lies and nonsense?  They are sourced. 

Your comment displays exactly what I am talking about. I provided you with sources and facts, and your response is they are lies? No sir your response shows you have no facts to support your anti-pebble stance - simply 'you don't want it' .

FACTS AND SCIENCE MATTER -try using some that can somehow counter what the EPA peer review said vs grade 4 level responses such as - ""You're wrong because I say so but have no facts"" - is not an adequate response for intelligent people sorry."
5327864,"Damn, that was well written. I went for the obvious or as Helgard put it, the carcature. Your way is so much better."
5327957,"Just another example of the mentally ill population that inhabit downtown , a useless bag of kukae that take out its frustrations on something beautiful to highlight a wasted life."
5328005,"There was no $50 million gazebo.  Why not try a little research because you are making yourself look foolish. 
BTW the G7 summit came in at over $400 million UNDER BUDGET according to the auditor general."
5328362,"Silly boy, as though anyone listens to his endless uh, platitudes."
5328388,"I'll take California, you take the stupid states. Oh, and the French - being smarter than Americans - handed the Trump Wanna be's their asses.  Seems French fies are really freedom fries after all. 

Sucker."
5328598,The treasonous traitor Trump should be removed from office now.
5328666,The problem is that our President is an ignoramus and is unable to learn.  Nothing is going to get better.  His administration is failed from bottom to top.
5328767,& they all SUCK!!!!!!
5328858,So Seth rich never existed and wasn't murdered? Gotcha!!! Think we know who the troll is.
5328906,"Something like 21 tweets and he never acknowledge the heroes dying in Portland. Not once during the weekend did he even think it would mean a lot to the victims families and the nation to condemn the attacks and offer support? It probably took some thing like the letter from one of the victims mother or somebody close to him to finally tell him he should say something. 

I have had many issues with prior presidents, but I honestly believe Obama, Bush, Clinton, Bush Sr, Reagan, etc would have said something in a very timely manner and not some stupid random tweet that not everybody in the nations will see. 

Maybe he was convinced it was fake news and the evil media who created the story. Since he felt that was more important to tweet about."
5328943,Three different choices.  All of them mediocre.  All of them will disappoint.
5329114,Corrupt band of crooked buffoons
5329359,"What an idiotic comment. 

Do you consider the fact that $15 / hour in Toronto is not the same as $15 / hour in North Bay. Wages in smaller communities are generally lower because the cost of living is less. This is gong to have a negative affect on smaller communities.

Apparently we have a Toronto centric crowd here  hat cannot conceive of living anywhere else."
5329429,"Ridiculous -
-
as Canada devolves further into international irrelevance 
-
the attempted blockade is as appropriate and self serving as would be an attempted  blockade by  southern Alberta based Latter Day Saints should they gain provincial power and attempt to thwart eastward transit of British Colombian wines and spirits
-
Inappropriate ?   Yes
-
Ridiculous ?    Yes
-
Embarrassing?   Yes
-
Juvenile?  Yes
-
Ladies and gentlemen I give you British Columbia circa 2017"
5329454,"Have you read the agreement? It reads like a children's book about rainbows and unicorns. They can't cancel Kinder Morgan, the Federal Government can use whatever means necessary to get it built - Canada is a nation governed by the rule of law and our Constitution is stronger than the ""social license"" required by welfare recipients who protest for a living. The document is filled with broad idealist puffery that bear the hallmark of Green party naivety. They throw around ""climate change"" like it's a tangible monster (manbearpig?) when in reality it's an excuse to increase taxes. Imagine if Mayor Moonbeam took over control of the entire province and that's what you get with a Green/NDP coalition - it's a ridiculous clown show and an embarrassment for Canada."
5329460,"Take it easy, Kochbertan spammer crybabies.

We'll study the details of your pipe dream ad infinitum first.

Then we'll kill it.

Happy, now ?"
5329543,"you a liberal jerk fred,, is bad, very bad, and will cost the poorest jobs and all of us having less to spend as prices soar, a smaller economy!!"
5329848,"So TDM goes and deletes my rebuttal.   Yet - in another section of this same comment board... you're mouthing off opinions without providing evidence. Aren't you? Such a hypocrite, it's beyond belief, because you don't even recognize your own hypocrisy! Unbelievable!"
5329941,"I hope the new NDP premier of BC likes taking a solar powered bus to all of his visits around the province and across the country to First Ministers' Conferences.  Because he would be a hypocrite to fly an oil-powered jet plane to them.  Oh wait, he's NDP.  I guess the hypocrisy is implied, along with the idiocy."
5330046,Your source is a right wing bull shit spewing lie factory. Think about that: some of us actually do our homework.
5330259,"what a hypocrite

this guy is as committed as Harper was to building pipelines and continues to support supply side economics even though it is resource intensive"
5330264,"Krookwell and the City Council are trying to monetize every look at the ocean, every breath you take, every blink of an eye!  They are doing this because they are greedy, corrupt, and incompetent.  Their behavior is just disgusting.  Why did you do this to Hawaii?  WHY??!"
5330479,"if anyone wants to know the real problem ontario has, its lunatics like oldbanister , just read his complete stupidity"
5330563,"Or killing gays
Or forcing women to cover themselves head to toe."
5330576,Hey K. I said to keep it clean. Dumb Hawaiian.
5330651,"Carey9 wrote:
""Philadelphia Archbishop Charles Chaput used a weekly column to excoriate a “scheming” Hillary Clinton’s presidential campaign for anti-Catholic bigotry on Thursday.
Archbishop Chaput wrote. “In the meantime, a friend describes the choice facing voters in November this way: Clinton's a scheming, robotic liar with a lifelong appetite for power and an entourage riddled with anti-Catholic bigots.”
Well we sure didn't want Clinton!""

Says the man whose entire life has likely been in service to the biggest lie of all.  Pathological liars flock together: Jesus Freaks and Trump Nuts.

""Living the Lie"" is their motto."
5330802,It's a shame that it's going to be years before they can stick a needle in this moron's arm.
5331027,"What an asinine and ignorant comment.  The laws of the state indicate that roads are meant for cars AND bicycles.  Try to read them sometime.  

What the roads were not meant for is repeat offender drunk drivers.  Or as I like to call them: murderers."
5331256,Liberals nowadays are disgusting.
5331328,"I want to be a big, fat ignoramus like Trump!"
5331419,"Can't wait for this news to spread to the mainland. Hawaii rewards criminal behavior, chronic drug use and homelessness with a free house, free medical, and welfare!  Working for a living, hah suckers!"
5331440,"I want to be a big, fat ignoramus like Trump!"
5331476,"Victoria pumps 150 million litres of  raw sewage into the ocean every day

...  the moral high ground of the activist is paved with hypocrisy"
5331717,"my god , YES get over it, he is just letting wynne bury herself idiot"
5331782,"my god you are an lunatic. , ontario;s economy can grow 100% and it still by GDP $ would be much lower than it was before the libs came to power! with still some 250,000 FULL TIME Jobs less than when they started!,, our economy is flat and creating part time over full time you ignorant sheep,,,"
5331792,That is my son. You are an uneducated pompas asshole!
5331949,It would be easier to accept the presidency of a corrupt maniac if he weren't so dumb.
5332181,Survival of the fittest would not have produced you. You are alive because your weak blood is supported by welfare and food stamps. Please don't reference Darwin in your icon. Loser.
5332418,"This is a really, really stupid man."
5332649,Carp never tires when apologizing for our idiot-in-chief.
5332729,"Aw gee, globe, you show the world
that you live in a fairy tale world. Aw, 
I'll  lmao when it crashes down on
useless tools, like you."
5332843,"That's because there was only one charge for her, while Rene Lima-Marin had several charges... some of them bogus - Kidnapping for moving the people from one room to another. That one was ridiculous."
5332905,I can't believe this ignorant fool was elected Pezident.
5333167,That should be on trump's stupid hats instead of MAGA.
5333212,"No, no, no!  

Haven't you been keeping up?  Trump is now confirming that man-made climate change is a fact.  It's being caused by radical Islamic terrorists."
5333401,What the PC alt-left fails to grasp is the rubber band effect of pushing too hard on folks who don't slide too easy.  Pushback can be a real bitch.
5333423,"I guess they're outlining the economic malaise our country is experiencing and dismal outlook we have with the present government. Things just don't look good with the majority of our economic growth being built on a housing bubble.

That's our reality as this government is doing nothing to get us out of our economic funk.

At least the IMF didn't pump out another idiotic false report about Canada subsidizing oil and gas by $34 billion annually....... it was criminal how they cooked up that piece of garbage that the left lapped up and kept pounding these boards with.

Being Trudope hasn't changed anything policy-wise I'm wondering why there are no longer claims from the left that Canada is still subsidizing this ridiculous number?

All facts still point to there being only $55 million in subsidies to oil & gas for environmental research and innovation from the last government which is a drop in the bucket from the lies the IMF was claiming in their report."
5333493,What a scumbag.  I hope he gets his.
5333510,"Climate change is a hoax, and the earth is flat. Trump is an idiot."
5334016,"Ethics are for schmucks. This lesson is being taught from the very top in D.C., on down to the current part-time HNL mayor..."
5334105,While at the same time a damn lucky save.
5334136,"With all the leaking of classified intel going on which jeopardizes the security of our country, these Bozos are worried about Trump's cellphone.  He's not stupid.  He'll use it to feed the FakeNews.com beast so they'll be happy and contented.  The real stuff goes on his secured line."
5334460,Dumb as a brick.
5334657,"No, dumdum-you dont get it. The business does not get to decide who he serves and who he does not. If he makes cakes for one, he must make them for ALL"
5334680,"Isn't Broncos Pkwy and Jordan a block away from Sheriff station? Not that carjacking and running are smart, but this group of 5 are extra stupid. Hope they enjoy a long jail term (minor included)"
5334774,What a jerk the guy is.
5334835,"Damn right it takes time.
Look at ALL the stuff that has come out in just the last two weeks!"
5334837,"So a bear hasn't been seen there in decades and you had to shoot it?? He shouldn't even be allowed to possess a firearm. 
""Oh I don't like the looks of this bear, I better kill it."" What a jerk."
5334858,Give it a rest.  There is no cure for stuck on stupid.
5334931,"CNN just fired her.  They create the environment where this kind of dangerous idiocy can thrive, and then they fire her. What hypocrites!"
5335421,"""There is no cure for stuck on stupid."" That is the general thought about Trump and his lickspittles."
5335513,Man look at that face. She looks like the walking dead.
5335634,"Hire a lawyer to explain the law to you. She's only going to prison because she killed someone, not for the DUI alone, which is not a felony. ""Deadly piece of metal""? You must wonder why cars are legal and why they are not considered by law a deadly weapon, per se. What's the fatality rate of DUI drivers at the minimum BAL? It's virtually zero. This woman is a careless, self-absorbed idiot, which goes furthest in explaining her crime."
5335713,The darker the dumber!
5335771,Paul Harper: name ring a bell? Didn't thunk so. Go to school lest you continue to make a fool of yourself.
5336137,"What an absolute idiot.

And managing to make Trump an object of sympathy may be her greatest sin."
5336143,idiot senate
5336212,"more proof his strategy, Harper's was dumb from beginning - trying to wed big government SoCons with small government Money people. Foolish, conceited and ignorant it started with the betrayal of David Orchard and it has been downhill ever since. The first years were as good as it will ever get."
5336363,"""Doing the Dozens""?

""Yo' momma is so fat, gravy runs out every morning when she puts in her earrings!"""
5336593,"Griffin's behavior was disgusting, and I beg my fellow liberals never  again to sink to this low level of behavior as we struggle to prevent the further degradation of society by the ignorant and hateful.  We need to keep to the high road to have a chance of winning but we sometimes fail.
In fact, I remember there was a particularly sickening young guy who used to skate around Eugene with a mask of President Bush's head on a platter-- such jerks are NOT our allies."
5336640,Most of your spending goes to starting idiotic wars that you lose.
5337126,"you are a complete idiot, ,, harris fixed ontario you loser of stupid, the libs destroyed it since... and every post you make is a disgrace to people being you are one of the stupidest lunatics"
5337173,man you keep living in the total stupidity of denial of the most corrupt party in our history the ontairo liberals
5337190,"maybe the rest of the world can laugh and ignore stupid sheep like you!! , while i plan to spend my dollars in the usa supporting them as well as us often! GO TRUMP GO"
5337419,Darker the dumber!
5337450,"New job requirement for Denver Librarian...""must be able to administer heroin overdose meds up the nostrils of junkies passed out in the library"".  Hancock is an idiot."
5337721,Hey K. the reaction is for other people's comments...not your own.  You are one dumb cavfefe.
5337829,"Just get rid of these jerks already. Many have mental illnesses but many other ones like this guy just choose to steal in live in the woods on everybody else's dime. Arrest them them  immediately for violating the cities rule on illegal camping.

 I hope Christopher constant understands that his term will be judged by the increase or decrease of camps along the Chester Creek Trail"
5337887,Paid troll alert
5337920,"Trump and right wing nuts are is such huge hypocrites. They're really pathetic. 

Trump Was Fine With Ted Nugent Joking About Killing The President http://www.huffingtonpost.com/entry/trump-ted-nugent-donald-trump_us_592f1ec9e4b09ec37c31577e?k8l"
5338112,"""21% admittedly quite large"".....no shit Sherlock and your defence is capturing indeed."
5338125,I guess the Ontario liberals and Alberta ndp share stupid ideas.
5338363,Id like to correct you.   The government is full of vote pandering chumps.    Its a joke
5338592,Oh the stupidity of the average Joe Canadian who thinks that  speculative housing profits are a-ok and end well for all. Good luck with that one.
5338644,"It's about continuing his ignorant, self-serving, idiocracy."
5338656,Mr. trump proves yet again that no one gets too old to learn a new way of being stupid.
5338966,"You know, this isn't bloody rocket science... you can't criminalise ""sex work"" without criminalizing sex, period. Our overpaid overlords have decided that they have the indisputable right to dictate the sexual behavior of consenting adults - a woman selling her body (and the rest of her life) for a wedding ring is somehow ""moral"" (and according to them, ""legal""), but that same woman having sex with someone for money is somehow ""immoral"" (and , according to them, ""illegal""), and that this ""distinction"" somehow gives them the right to use their uniformed, taxpayer-funded goon squad to harrass, repress, and even kidnap said consenting adults because of it. If this idiocy isn't proof that governments do far more harm than good and needs to be abolished, nothing will."
5339099,"Douglas Bruce has to be the most pathetic ""person"" to have ever lived."
5339255,"Blah, blah, blah, more right wing nut idiocy, brought to you by one of the people who screwed Alaska for decades by voting Republican."
5339275,"Get an education, right you
allow an idiot to dictate what
you think. You're another waste
of skin."
5339336,"You can't fix stupid, and Alaska has proven itself to be really, really stupid."
5339363,"The Mat Valley already has sales taxes. Has for years.  Now they want a bigger sales tax to fund education? Whatever happened to the right wing battle cry of why should I have to pay for something I don't use?  
You can't fix stupid."
5339514,I think everyone needs a little less screen time. Including the idiots walking across the street with their face in their phone.
5339529,So many anal people on this site.
5339602,hey ignorant lunatic reasonable people KNOW a forced 32% increase costs to business means layoffs and job losses to many industries with sky rocketing prices for all of us this less things bought in the economy and such we all lose with a shrinking economy
5339695,Cheetolini supporters are Hatriotic idiots ... deport 'em!!
5340640,Mad Dog Mulcair took Joly to task on this garbage in QP today. Good to see her stumbling after being verbally tricked by a skilled lawyer. Just not capable. Great job TM!
5340779,"Minimum wage was already tied to inflation, which suits business and many employees fine because both knew that was sustainable. Now, we have an artificially created minimum wage that isn't tied to anything except Gov't beliefs of what it should be. Added to that, it will jump over 30% if you factor in the other components of these labour changes. The result will be less people hired, less raises, more automation, businesses relocating, and fewer people risking starting their own small businesses. 
And if you don't want to work minimum wage, do something to better yourself to make more money. Rise up, not dumb down."
5340800,LOL. Where was it that Harris worked that he could become a millionaire? Trudeau is very intelligent and competent; Harris was dumb but he did as he was told.
5341115,"no surprise here, we all know that the intelligent leader of his people trump, actually understands that gW is not caused by mans carbon and has never been proven so! , how ignorant sheep like you cant see those facts is a big mystery!"
5341174,Why don't you go suck trump little wiener already. Trump is a clown like you. Your screen name with your views screams to me that your a racist person.how many of those do you know?
5341222,"Grady, China will now OWN the future jobs in the renewable energy industry. That is one huge opportunity for creating high-paying jobs for the middle-class worker that just went poof. We will be buying the technology from them and not selling it to anybody. Foolish, stupid, short-sighted."
5341283,"time for you to get help for your delusions,, the us people understand this scam for what it is, too bad your blind ignorant brain washing does not."
5341286,"Pull yourself together, man, your scientific ignorance is showing."
5341380,"Trump Bunnies:  You can't fix stupid.
Fact, proven over and over every day."
5341392,I wonder how these people can live with themselves...pigs!
5341471,"they do have to fly to exotic locations every 5 years to report progress, thus spewing huge amounts of carbon flying the entourages around at tax payers expense! see but that is clearly too what alot of this was about and trump will not waste time and money on useless nonsense, too bad the lunatic left is crying thier scam has been exposed!"
5341545,"Trump is a mentally ill, narcissistic, delusional, sick, perverted, nasty, decrepid 70 year-old man who was so desperate to become relevant, he ran for the presidency, supported by obscure losers even more desperate for relevancy.  

Together they have taken being incredibly stupid to new heights. 

Not what they were going for but because they're stupid, they don't get it.  They prefer ignorance; it's bliss doncha know. 

Hopefully, this will be their last hurrah before they die out."
5341550,"so what! you lunatics want the hudreds of thousands of people working in gas and oil to lose their jobs today! the market place will eventually decide, not lunatic left wingers brainwashed stupid by the scam of carbon gW claims."
5341554,Fuck the police and fuck that construction company
5341586,"get it stupid, you are another snowflake, get some help for your hate and delusions.,trump is leading, and you cry cry cry,,,"
5341770,Any illegal hombre is a bad hombre. Get rid of them all.
5341825,"TRUMP IS A BAD DEAL FOR ALL AMERICANS
This bumbling buffoon couldn't make an educated decision if you put a gun to his head.
What an absolutely embarrassing excuse for a world ""leader.""
Perhaps he's just trying to enjoy the limelight a little longer before Comey strings him up.
Can't wait to see this moron rot in jail.
PATHETIC"
5341872,"Trump -----> Making a game show out of Washington

What a complete idiot."
5342059,"No, no, and no.

Actually, it's time to up the Canadian carbon tax to offset the US withdrawl.

And corporate taxes need to go up.  You don't race a drunken fool to the bottom."
5342074,"Dammit! I told those fools to keep their mouth shut!

You have to admit a 1/2 dividend plus an income tax IS a Fool's Deal?"
5342258,It prevents the USA from being run by idiots in California and New York.
5342351,"what planet of stupid do you live in? you want canadians to pay even more now  just because of trump? ya thats it, lets destroy canadians doing it! what a lunatic you are"
5342366,another childish article till now US pulling out was an extinction event and when tge US did pull out not pulling out as the editorial claims its OK  thanks to CHina . r u guys serious or living in a fools paradise.
5342385,"another lib trolling lunatic, no troll it makes the usa the sensible grown up in the world taking care of its business while we fools tax ourselves out of an economy while accomplishing nothing!,, the usa is the one all others covet selling to, get over it, they will continue to be the worlds leader"
5342426,"are you really this ignorant of reality? no one is suppressing wages, they are paid what the market cant meet and allow a company to remain profitable!,,  you should take a basic business and economics course before you post such stupidity again."
5342520,"Uh...hate to break it to you, but the USA is currently being run by an idiot from New York."
5342590,"Please post a link to where President Trump has?

Why did Clinton surrender his law license? How many women has he paid off?

How many have accused him and been paid for allegations of rape and sexual assault? Those should be interesting stats for you to swallow.

Didn't Bill refer to then Senator Obama as the house boy who would bring them coffee during the first election that Hillary lost in?

Bill is more of a racists and sexual predator than anything you have on Trump."
5342603,"Clinton is a rapist, abuser of women, a pedo, and a liar."
5342632,Is it not what the ignorant thought  Obama was going to do?
5342687,"Never before has the world seen such a ill-fit moron serving only his game-show interests.
He's going down for this one, and all the other corruption that surrounds everything he touches.
If he's not assassinated first, he'll rot in jail.
CROOKED
LYING
EGOTISTICAL
DUMB@SS 
GROPING 
UNEDUCATED
SELF-SERVIN MANIAC

Has more on common with Kim Jong than any American.
PATHETIC"
5342714,White slaves   We must work so they need not.
5342728,"We all know what pulling out does,
Bout damn time someone stood up to the globalists threatening humanity"
5342811,"the stupidity of the left lunatics never ends,, yes the big 3 loans were bs, imagine if gm costs in labour went up 32% in a year! would you be prepared to pay 75k for that cruz??? no so GM would laying off huge numbers cutting back on production,, see lefty its about too much too fast that the market can not deal with naturally,, learn some basic economics and business before you look so pathetic"
5343077,When Trump passes wind the media is outraged his methane will destroy the ozone layer. That dirty rotten bastard.
5343096,"Trump considers himself a ""winner"" and anyone with whom he disagrees or toward whom he feels inferior (Clinton, Obama, anyone with a brain) he considers a ""loser"". He wants to be the un-Obama since he is jealous of Obama's successes and popularity. His warped paradigm holds that anything with which Obama was associated he, Trump, must negate to prove to himself that he is a ""winner"". Classic pathological narcissism."
5343191,Because of a certain idiot named Diefenbaker !
5343364,"What possesses these idiots to carry out such wanton acts of vandalism? did his mama not hug him enough, or maybe didn't give him enough cracks.  These subhumans needs to be taken to Kahoolawe and live with the undetonated bombs, and he should albatross killer with him."
5343379,"20 million ""motor voter"" votes were cast and counted.  They ALL went Demo-liberal.  I'm being VERY generous in proposing only 5 of 20 million cast, were illegals.  Of course they voted, they're not idiots.  Stick your head back in the sand, I'm sure it's comforting."
5343533,"2/2
Still, Trump has to go. He's a vulgar thug, a career criminal, who folded his family and family business into the executive office of the president in order to advance the fortunes of Donald J. Trump. At one time, I thought he would and should resign; I no longer think that. I think it best, even imperative, that he face the impeachment process. That process is both political and judicial, and it necessarily involves a full explication of the evidence, and provides for the president's right to mount an aggressive defense. If he survives that process, then so be it; but if he is removed, it is utterly important for the evidence against him be laid out for the people of the United States and the world to see.
As candidate and as president, Trump has expressed his contempt for the American people, their government and their institutions. We must reassure ourselves and the rest of the world that our Constitution endures, that it works, that it can deal with Donald Trump."
5343617,"""protect Colorado officers""
OK
I understand how it punishes idiots, but how does it protect people?"
5343625,"Doesn't matter, Trump and his Christian Terrorist will be happy being reunited in Heaven when the world ends...That's why they're willing to take us out and the world...Sad, not to different from those Muslim Terrorist they're afraid of...#MAGA"
5343721,"wow, that's a whole lot of nonsense. Did you copy-paste that from Breitbart?"
5343752,Is Trump an agent of Satan?  Perhaps so.  He wishes to prevent people fleeing murder and mayhem from safe haven.  Trump wants to keep people seeking peace for their families from finding peace.  Trump is no leader.  Trump is a disaster.
5343828,grow up lunatic anyone understands when he says america he is talking about the usa you pathetic idiot
5343840,"Fundamentally, you're not addressing any actual reality.

Might I suggest availing yourself the opportunity to further your education.

You'd be well served,

 and we wouldn't have to suffer your nonsense."
5344108,Is there a reason you post nonsense?  Or are you truly so out of it that you believe what you are posting.
5344423,pathetic
5344436,Democrats are economic idiots.  I wish they cared as much about the deficit they are enslaving our grandchildren with.  This idiotic accord is dependent on the US making payouts to foreign governments and doesn't touch the filthiest polluters on Earth; China and India.  Europe is mired in its own socialist sludge and has no business telling Americans to tie their economic hands behind their backs. Thank goodness we no longer have a chump running the country.
